AR,Lambda_c_4,c_r_extension_factor,D_f,twist_r,delta_twist_k,delta_twist_t,alpha,mach,Cl,Cm,Cd
10.1095,27.0472,1.0493,6.3868173,8.4651,-6.4384,-7.0449,0.7876,0.85,0.4355128731643075,-0.1273138488362885,0.0287921120195528
7.8514,32.3861,1.0958,6.3892,4.8502,-6.5699,-3.1265,3.8037,0.825,0.4787917520765143,-0.1290750516207687,0.0216918106611168
8.7372,26.763,1.1788,6.40386832,3.6691,-6.8425,-5.7543,3.9955,0.85,0.351895141840725,-0.0639237376300628,0.0192306418265772
9.9876,25.3066,1.0828,6.4322,4.3333,-4.4957,-6.2946,0.4289,0.75,0.1403408475771335,-0.0506537434297944,0.0136350157537446
10.1394,33.4245,1.205,6.3533782,6.5616,-5.1356,-6.186,0.319,0.75,0.290961128275671,-0.1249157812468957,0.0150890766380815
7.5677,32.4116,1.1222,6.4561,7.2675,-5.7595,-5.1575,3.9247,0.8,0.6573547917673158,-0.1954305143949609,0.0440689821294859
10.359,27.1119,1.0265,6.2064,6.3378,-6.8197,-4.9874,1.4213,0.775,0.3123775717010497,-0.0622516124553852,0.0157567120776044
7.5506,26.1357,1.1608,6.4841,5.5246,-6.5191,-5.369,3.3847,0.775,0.447685360410995,-0.0991144452384427,0.021367913485071
7.5605,32.7172,1.0718,6.4106,4.5814,-5.6452,-2.8956,1.8179,0.825,0.2855863326410419,-0.1076584713905607,0.0153100696580152
8.5473,25.9162,1.1912,6.3392,6.7323,-6.7823,-2.2268,2.9495,0.775,0.6003370553608841,-0.166488322341515,0.02729836337926
9.2062,34.6465,1.2538,6.4013,8.5586,-5.7454,-6.942,0.3038,0.775,0.4196642517678786,-0.1810903590133659,0.019043958107648
7.6132,35.6642,1.11,6.2307,4.134,-4.3077,-6.8791,0.0723,0.775,0.064491365069767,-0.0385099696009138,0.0123851368768586
7.8948,35.2995,1.2227,6.523464219999999,6.6485,-5.4213,-6.1875,2.2003,0.85,0.5096675174056163,-0.1995581895247285,0.0247141450308154
8.2308,35.798,1.0969,6.15049316,8.1422,-6.7344,-2.7571,1.6491,0.85,0.5605742234898169,-0.2271972723169388,0.0269572742107283
7.7478,30.7279,1.2921,6.1669,8.6254,-4.8521,-5.268,2.9254,0.775,0.7110030847376163,-0.2517926218091217,0.0550075143776587
10.5194,30.8718,1.3989,6.4118,5.3604,-5.2562,-2.7069,1.3031,0.8,0.3741747991374523,-0.1787966834479924,0.01625084521244
8.0845,27.4153,1.3596,6.54459448,5.3134,-5.0346,-6.4273,2.3216,0.85,0.4197599319650502,-0.1464274198156873,0.0261619175749723
10.8556,36.7159,1.3855,6.2897,4.977,-3.7125,-2.9794,2.0051,0.825,0.52535939546808,-0.2907165224437765,0.0214042333695743
8.0366,26.7976,1.1128,6.4599,6.536,-5.6524,-1.7157,1.9552,0.75,0.5338786001521487,-0.1640081585004582,0.0242266619455322
9.2995,27.27,1.0342,6.4184,5.7248,-5.6691,-1.9204,2.3168,0.825,0.5858654987005677,-0.1655530744784122,0.0279921572359662
9.2921,36.1281,1.3253,6.3038,4.1651,-5.4593,-2.2526,1.4211,0.825,0.2232207659406351,-0.123984988620347,0.0130084093749928
10.1577,33.3339,1.1296,6.1884,7.1189,-3.2587,-2.7516,0.6927,0.8,0.6628818745024908,-0.3077638724833247,0.0320321222079435
8.3015,29.6941,1.0621,6.2672,7.6843,-6.3563,-6.0155,0.4088,0.8,0.3339839101225175,-0.1109732079784895,0.0168325789520386
8.7429,36.5065,1.0151,6.5503,8.8568,-5.1354,-2.4477,1.9112,0.825,0.7318059824410517,-0.2237310405470569,0.0529990429346569
10.7958,25.0732,1.0439,6.3792,5.4955,-3.0932,-4.9449,2.7795,0.8,0.6865727361953072,-0.1764463127476092,0.0478563965506194
9.2189,28.2213,1.0118,6.3618618,6.307,-3.3877,-3.0788,2.5785,0.75,0.7712537723439967,-0.165031558952458,0.0423879853185045
9.2849,27.0697,1.1441,6.2319535,5.2123,-4.8648,-3.9062,3.3687,0.85,0.5607644804319875,-0.1714515037551056,0.043778265695002
10.0836,35.6895,1.2543,6.1711,3.0827,-4.972,-4.369,3.6491,0.825,0.3803507443634289,-0.1342655190894852,0.0165584529752336
9.3835,36.9667,1.3823,6.4955,6.9789,-5.6312,-6.9878,0.5339,0.825,0.3058151784471894,-0.1423446127044718,0.0156628363985684
10.793,29.5288,1.1743,6.46339322,6.4376,-5.2164,-2.568,1.2492,0.85,0.5300924832314848,-0.2450928653382181,0.0291978406601084
8.9784,25.6706,1.2559,6.52886934,8.291,-6.9929,-3.775,3.7705,0.85,0.6445266212761175,-0.1884369398432316,0.0677571069594792
7.7312,28.5965,1.2148,6.1282,3.9937,-3.431,-5.7285,3.9703,0.75,0.5865014945961592,-0.1456668284397549,0.0280687493002198
9.0806,34.8462,1.1098,6.17271816,8.3258,-6.8563,-6.2899,1.1548,0.85,0.4509875721268549,-0.1570702638256375,0.0212470705408963
8.6081,36.8145,1.3565,6.5051,6.9326,-4.4698,-2.6577,3.9643,0.775,0.765317352946032,-0.2859989626895652,0.0563626633562308
10.7239,26.5044,1.2408,6.5117,6.2226,-6.1656,-1.9465,1.3788,0.8,0.4497428183960216,-0.1829162341573913,0.0187808652740035
8.3824,25.1548,1.0016,6.2744,7.4706,-6.7503,-1.9165,3.177,0.8,0.6393373300598408,-0.1366570140858135,0.0443224522652706
10.957,28.0743,1.0081,6.182,5.8187,-6.3357,-7.4929,1.163,0.8,0.2122008259121091,-0.0046448322660607,0.0152618371883506
8.5368,37.2667,1.1938,6.2319,6.1916,-3.7603,-5.0795,2.5432,0.775,0.5916089248556734,-0.2367313982854868,0.0276480377915269
10.9881,31.4599,1.1159,6.416421,4.8874,-5.5869,-3.5955,1.6892,0.85,0.3469316642139256,-0.1317661804763654,0.0162819582612055
10.6811,27.8043,1.256,6.5398,8.1806,-6.1847,-3.752,2.0764,0.775,0.6501115556851812,-0.2423948676451794,0.0346468226279707
7.5011,28.5895,1.3865,6.238,8.934,-5.6902,-3.4844,0.8574,0.775,0.5979905019227946,-0.2105486814731398,0.029543134210149
10.1275,35.9169,1.2098,6.4131,7.0614,-3.5949,-6.9277,0.538,0.75,0.4558420306581605,-0.2101130771962757,0.0195342028913147
10.8426,34.106,1.3393,6.31795282,6.8388,-4.4076,-6.0078,0.6599,0.85,0.4816298094463421,-0.241908126685415,0.0221835994115012
8.3864,29.9846,1.3635,6.2153,7.8761,-3.6053,-3.7294,2.3971,0.775,0.7249384336465087,-0.273164891331079,0.0598268723053435
8.8938,37.4858,1.1053,6.3331,8.6974,-6.2179,-1.8427,2.5223,0.775,0.6977761241610365,-0.2681651416715588,0.038676810512443
9.0632,33.3022,1.2072,6.3584,3.3605,-4.7084,-3.4926,1.0163,0.775,0.1340548535544142,-0.0727321216819188,0.0122278793079166
10.5723,27.4733,1.2697,6.1417,7.3215,-6.3123,-2.0362,0.8107,0.75,0.4469405423183695,-0.1887838020800895,0.0183281226849535
9.3287,35.279,1.0863,6.502679400000001,4.9397,-3.2723,-6.3201,3.5643,0.75,0.6071128269275162,-0.1682120493680196,0.027953274410399
8.0189,36.1066,1.144,6.4697,7.5642,-6.8987,-1.5915,0.5437,0.75,0.3267858632077481,-0.1678555182591336,0.0161886091383848
8.406,35.5469,1.3854,6.49216126,7.5283,-4.5409,-3.939,3.5806,0.85,0.695836286902778,-0.2648075148915524,0.0716880017643376
8.1344,26.567,1.0459,6.2669,4.2143,-6.9904,-3.8198,0.8792,0.75,0.0122925853995992,-0.0242660731283757,0.0123690203148848
10.5509,36.0782,1.1941,6.46143234,8.3387,-5.74,-5.1521,3.4927,0.85,0.6751599931694535,-0.2462525507314097,0.0618173992855386
8.2178,26.8052,1.3643,6.4664,4.7748,-3.8757,-3.3191,2.5501,0.8,0.5883098964484167,-0.192266297625305,0.027881975339178
9.7115,31.1947,1.1524,6.3293,8.3194,-6.289,-4.8289,2.9988,0.775,0.6907066324539556,-0.2237014555345856,0.0403224406318233
9.5959,31.4027,1.0537,6.1049,5.7275,-4.139,-3.5809,3.5283,0.775,0.7468376165575995,-0.1894278606197198,0.0394623771275136
8.7349,33.7679,1.2434,6.2955,3.3652,-4.049,-3.4139,3.8788,0.8,0.5249984506648635,-0.1878734702920224,0.0228399509138605
8.3317,32.7608,1.0269,6.2306,7.0359,-6.1884,-5.8642,2.6808,0.8,0.5409650231732982,-0.1130002315476439,0.0244737026270932
9.3256,32.2347,1.2794,6.5328,3.7982,-3.2418,-6.0954,1.1488,0.825,0.2869870465624389,-0.1259501654777419,0.0150828561027012
8.8108,33.7502,1.1131,6.309,5.8642,-4.2428,-7.0581,1.239,0.825,0.401860037052906,-0.1398624307044594,0.0184374377425593
9.7521,34.0148,1.1031,6.1223,4.9204,-3.4774,-4.7194,3.3577,0.775,0.6390471602659576,-0.2000709589957826,0.0291815945068797
7.7873,28.1681,1.1109,6.5341,3.7906,-5.453,-5.1813,2.8694,0.775,0.3011792189730176,-0.0703287197333056,0.0161057392833894
10.639,34.9596,1.1502,6.3204725,8.2098,-3.6797,-1.5518,2.6613,0.85,0.7159161882766433,-0.242702304181914,0.0901459816628105
8.4259,36.3437,1.14,6.2048,5.0556,-6.0191,-7.4693,1.2585,0.775,0.1382449092898456,-0.0261615365016859,0.0133558077517355
8.8486,30.8166,1.0507,6.3183,7.1729,-4.7585,-5.8649,0.4928,0.775,0.420962552962131,-0.1385662262014829,0.0190106058400798
10.992,28.0743,1.341,6.27389906,3.0144,-4.0843,-3.7536,0.9071,0.85,0.1558902818865937,-0.081894504863713,0.0134427552838409
9.8817,26.0802,1.0751,6.4601,8.1798,-6.6513,-6.6932,1.7706,0.8,0.5230593751090469,-0.1264379931335887,0.0284857272858264
7.5952,32.6678,1.3045,6.41082538,7.5961,-4.6697,-4.9395,1.0784,0.85,0.5687810463051205,-0.2473331244296584,0.0334614877380472
7.9271,30.4967,1.0808,6.5506,5.2536,-5.197,-4.7465,0.2802,0.8,0.1783826486411674,-0.0890006628598413,0.0135054323165192
10.0736,33.0385,1.2653,6.20534446,7.0447,-5.9424,-4.5828,3.3402,0.85,0.6222591860613826,-0.256155579102473,0.0452171406038643
10.4349,34.687,1.3213,6.2842,6.0915,-6.0044,-2.8985,3.356,0.75,0.5645956070081074,-0.2344094160802217,0.0235981462649934
7.9731,33.1728,1.3056,6.1549,5.6238,-5.3315,-1.6599,3.9047,0.75,0.6322363849740732,-0.2211865518544164,0.0318646820671285
7.8801,26.1771,1.2623,6.2258,3.4527,-4.8415,-5.7096,0.4809,0.75,0.0399739707664131,-0.0355576398798709,0.0121471302135372
8.3775,27.2191,1.3616,6.234866879999999,7.6786,-4.0906,-3.7536,1.1735,0.75,0.6467953477154488,-0.2198221637385314,0.0318438689783156
9.9535,31.965,1.2174,6.3005,4.9926,-4.3197,-5.3615,0.4051,0.75,0.2298280573710405,-0.1068692052442494,0.0137277760477935
9.7493,30.6324,1.1749,6.1868,6.5857,-6.9849,-3.2211,2.2319,0.8,0.4583852127476812,-0.1586658309955056,0.0193535813303633
9.0746,25.8371,1.0965,6.11689404,4.1213,-4.498,-3.5587,3.1912,0.75,0.5087856404395824,-0.1191568389684829,0.0217144507960005
10.4703,33.4952,1.1191,6.1641,6.8516,-5.2045,-3.4538,2.7416,0.775,0.6677484973581269,-0.2346415655998598,0.0306218802850157
9.7402,26.7657,1.3429,6.289,5.6963,-6.4016,-4.2989,1.9137,0.75,0.3407840050429331,-0.1107184352200948,0.0159985296108497
7.5516,26.5913,1.1634,6.3482982,4.1135,-3.1872,-7.1953,1.6471,0.85,0.4033459599888739,-0.1338553323853362,0.0223040620627987
9.0236,30.3176,1.1658,6.1145,3.8258,-6.261,-5.2403,0.0536,0.8,-0.1058156336301039,0.0248338435913522,0.0145770548820938
9.7779,33.4711,1.3087,6.2551,3.9743,-4.6149,-7.3686,2.0195,0.8,0.2548845258036112,-0.0747203702133915,0.0146212397725542
9.2308,36.4259,1.1297,6.3554,3.5036,-6.4709,-1.5047,0.4948,0.825,-0.0368039356856686,-0.0170400653450157,0.0118187753974456
7.9178,31.5564,1.0178,6.3359,6.9334,-6.2965,-6.255,0.0561,0.775,0.1939078158577151,-0.0704542282366099,0.0140828133907197
10.2847,27.3285,1.1051,6.5136,7.9081,-5.6325,-6.5404,0.5668,0.8,0.480541834638451,-0.1500180758504624,0.0213811355467607
10.5179,29.2533,1.1834,6.1108,3.2137,-3.7637,-3.7827,1.1903,0.8,0.2358672417137325,-0.106324890872146,0.0134869654543889
10.476,34.3515,1.2803,6.4774,3.4053,-4.5463,-2.1327,0.4615,0.825,0.1122294173374996,-0.0949113890483197,0.0120124086996781
9.2537,31.0918,1.2509,6.547396099999999,6.7326,-5.1579,-6.8071,2.7387,0.85,0.5674407054886487,-0.2099668837931481,0.038853762349948
9.3422,30.1887,1.0271,6.1013,7.8029,-3.7393,-3.6203,1.4621,0.8,0.7047247057937059,-0.2230542729317842,0.0474439525387486
10.9755,25.6661,1.3665,6.3694,5.2108,-6.2297,-2.0549,0.6245,0.825,0.2244866227572858,-0.1143639236076027,0.0134382618394568
9.1158,31.4907,1.0481,6.267930059999999,8.2431,-5.6263,-6.9719,2.2564,0.85,0.6053118025998301,-0.168278491896339,0.0432207668470498
7.9677,32.4602,1.3856,6.4712,3.3317,-3.7373,-4.6137,3.8096,0.825,0.5466914991003661,-0.1893416942085459,0.0253318723546009
8.3052,26.7787,1.087,6.34299976,6.2644,-3.447,-6.7508,1.7447,0.85,0.5472401857771966,-0.1625638210176603,0.0416909104191338
7.9188,33.1531,1.0174,6.3994,7.6635,-3.518,-3.1525,3.5832,0.8,0.7583623261845239,-0.1500596862670793,0.0819593065656683
8.7124,26.9346,1.3584,6.49580616,3.8294,-3.4353,-3.5357,2.3918,0.75,0.4587886632762329,-0.1544723321712405,0.020152245440723
9.8303,32.3613,1.3234,6.2082,5.503,-6.4173,-1.8719,1.086,0.8,0.2660716832751058,-0.136965321892232,0.0137762015554588
10.2886,30.5768,1.3627,6.26021862,3.4288,-3.9285,-3.2812,0.8769,0.85,0.2260290392676139,-0.1250563751643516,0.0134577399517082
8.2344,33.2323,1.0028,6.2232,7.8405,-5.6362,-3.4117,2.429,0.825,0.6492958951909757,-0.1803314238492067,0.0401631330193163
7.734,27.0023,1.0444,6.3426,8.8491,-5.4239,-4.8981,3.5286,0.775,0.7606608904310028,-0.1673354010557179,0.0661061651460703
10.2645,25.9795,1.327,6.3449,3.7097,-6.0285,-6.4441,3.9496,0.775,0.3779209465052909,-0.068175096947088,0.0180475477890438
10.9984,34.91,1.3286,6.2995,3.5794,-6.0439,-2.0926,0.876,0.8,0.0561029517076554,-0.0420529083101304,0.0114621290615706
10.4747,25.7486,1.2134,6.533316879999999,7.9382,-5.6697,-6.771,3.9434,0.85,0.6705119988173881,-0.1756649461587849,0.076560567470058
7.8545,33.5593,1.379,6.3569,4.3606,-5.8104,-4.732,0.666,0.775,0.0850571473570905,-0.0489294547850251,0.0117031359984805
7.7874,33.7104,1.2135,6.1589,6.2065,-5.1599,-5.8115,3.9514,0.825,0.6232592446600398,-0.2139501699564272,0.0393885552347397
7.5425,28.4881,1.2385,6.35175768,7.8324,-4.4474,-4.8809,0.6933,0.75,0.5309068765940559,-0.1886092933446063,0.0250614255922161
8.4437,34.0792,1.2505,6.342,7.3685,-3.9661,-1.5666,3.0405,0.775,0.7906453253788519,-0.2717791027019793,0.0633517573009048
10.0319,27.211,1.1255,6.4686,8.8443,-3.9853,-6.3697,2.1166,0.8,0.742090635446113,-0.2269385874433087,0.0665860501474136
9.7045,29.0613,1.1047,6.364130019999999,3.9672,-6.518,-2.9519,1.4099,0.85,0.0991816321660582,-0.0415277183759675,0.0133349932428149
10.2483,26.8952,1.1601,6.2376685,7.0073,-6.5831,-5.6836,1.8952,0.85,0.4289847676121756,-0.1443086776524842,0.028214877167378
8.7073,25.5198,1.281,6.5027,4.8894,-5.4785,-7.4379,3.7523,0.775,0.4934387284150242,-0.1022063462520704,0.0234065521697483
9.3248,29.829,1.2132,6.503672539999999,5.2294,-4.9908,-2.7737,2.5001,0.75,0.4941717797568515,-0.178353043778247,0.0210176982193924
9.2765,37.0696,1.221,6.2957,4.2082,-3.2991,-6.6457,2.387,0.8,0.4157495301793795,-0.1635365275977796,0.018280072182045
9.7455,36.4555,1.1656,6.37386584,6.2961,-4.0359,-1.8812,1.5781,0.85,0.6213607717155237,-0.3277142313564402,0.0336054585755358
10.1147,36.6585,1.0431,6.4331,3.2574,-5.8397,-3.2749,3.4754,0.8,0.3022491411967642,-0.0631944690216079,0.0150218524133322
10.1449,33.8166,1.3817,6.39689602,7.4349,-3.7572,-7.13,0.0929,0.75,0.4426875062434487,-0.2087057963938325,0.0192000103007354
7.7869,30.7026,1.1573,6.2666,4.5486,-6.2286,-4.2214,1.5455,0.8,0.1792596655386029,-0.0683007473736361,0.0130595582755474
8.1089,33.5552,1.283,6.151227219999999,3.6735,-4.3151,-6.923,3.35,0.75,0.3756068158152291,-0.1082951294500423,0.017754315014673
8.8485,34.7591,1.1734,6.145039779999999,6.0895,-3.8873,-5.0299,1.3334,0.85,0.5259297462516035,-0.2311678800567665,0.0244320158587929
9.6082,35.0469,1.2798,6.1898,6.2487,-4.5984,-4.2301,0.0003,0.75,0.2949392422117775,-0.1625468246621619,0.0145814590920259
7.932,31.4031,1.1848,6.54170396,3.2914,-5.1118,-3.5786,0.2275,0.85,-0.0236201522522376,-0.0279280920886008,0.0137720966845323
9.301,32.3334,1.1192,6.17616748,4.842,-3.6935,-7.0461,2.1233,0.85,0.4802016065187453,-0.1552906290254681,0.0230135566545133
9.5967,34.3899,1.3691,6.2766,8.1235,-3.0701,-3.4744,3.0869,0.825,0.7313081592066041,-0.2777557590503787,0.0916235928260655
7.6074,32.8876,1.212,6.1857,3.9088,-6.2727,-2.5276,3.0487,0.775,0.3012700355106069,-0.1017030758742528,0.0152791262378488
9.0665,27.9745,1.0465,6.32627386,8.0072,-3.9826,-5.1735,2.0663,0.85,0.6745091635670935,-0.1742466571886449,0.0684663711384269
7.9742,29.6114,1.0343,6.51637,6.8761,-6.0982,-4.858,2.208,0.85,0.5163976452029198,-0.1432180148892129,0.0294754363721139
7.6457,25.3323,1.0231,6.0988829,4.8571,-6.0796,-4.4193,1.9398,0.75,0.2674974868324524,-0.0608957058816808,0.0150059964648874
7.7319,28.6142,1.2879,6.3109,5.0006,-4.3797,-2.7387,1.332,0.8,0.403727338367356,-0.161526997186258,0.018718238158592
8.0082,37.4657,1.317,6.4772,3.5307,-3.631,-4.4539,3.63,0.8,0.4844941337030235,-0.1934759919645319,0.0218565634540845
9.8473,25.152,1.237,6.24686076,7.4778,-3.9618,-6.8286,0.643,0.85,0.5064951787735136,-0.1911269284454239,0.0405524649339933
8.6464,33.7051,1.2699,6.4339,8.2438,-4.777,-3.3773,3.6128,0.775,0.7500811543777971,-0.2799232926328101,0.0667376477425001
9.9053,25.0926,1.2965,6.3596,7.9251,-3.8371,-4.5723,1.303,0.775,0.6754761453968231,-0.2542516254385678,0.0446794595249725
9.1165,25.9912,1.0534,6.381917639999999,6.5959,-3.1112,-3.7319,3.4826,0.85,0.7345242497480611,-0.1576383689527414,0.0917053194187753
10.5998,35.1188,1.3495,6.3459,6.1191,-3.5974,-2.1906,2.0454,0.825,0.6832219871142617,-0.3617868623045955,0.0397812975974602
8.3998,32.324,1.1525,6.4509,7.0902,-4.292,-4.627,0.8004,0.8,0.5166870745448209,-0.2106937068907526,0.0230646386278706
7.7168,30.031,1.2355,6.22286792,4.212,-5.6372,-2.3374,1.5838,0.75,0.2324226108230309,-0.0978266901402054,0.0136159858506509
10.5163,26.3956,1.1372,6.2652,4.8046,-6.537,-6.1273,3.9954,0.825,0.4250442280386842,-0.0840916030172666,0.0261445457595985
8.9603,28.9835,1.1231,6.26680738,6.9356,-4.5162,-7.1516,3.9751,0.85,0.6760400239288441,-0.1722024080946941,0.0688132603285695
10.8491,31.0659,1.0305,6.2972,7.3629,-3.7713,-3.2986,1.5167,0.825,0.6908188748748234,-0.2400601701353656,0.048563645946041
9.5598,33.4167,1.248,6.0968,6.5362,-5.8574,-3.8184,3.4896,0.8,0.6811409875555956,-0.2474650647622018,0.03328455052754
8.7757,36.8852,1.3591,6.4456,8.8876,-6.5056,-4.8511,2.8691,0.775,0.6815351125431544,-0.2763097803938952,0.0359205715613963
8.2569,29.0466,1.0927,6.3071,4.2694,-3.6738,-3.3307,0.0593,0.8,0.2209089052598248,-0.1185301334385719,0.0138854207772812
8.3995,26.1,1.3531,6.22591846,7.9857,-3.1348,-2.743,1.5151,0.85,0.672472263439031,-0.2448262467282646,0.0778832028831444
8.3149,30.43,1.2772,6.43017256,4.0837,-3.0595,-6.862,0.8709,0.75,0.2619319013906738,-0.1046582458319501,0.0148374722856043
7.8681,26.218,1.0515,6.3656,8.3095,-6.3804,-3.6441,0.6205,0.775,0.4741668225925854,-0.1448423437719916,0.0217310713472186
8.792,32.7057,1.093,6.4306,6.5137,-4.4906,-5.5899,0.7625,0.8,0.4124485821918798,-0.1576494747914353,0.0186834467479986
9.9573,28.839,1.0529,6.28448324,8.2679,-4.7367,-3.2111,3.9898,0.85,0.7622956224879647,-0.1527459504917789,0.1040985118524259
8.9628,27.0243,1.226,6.3836,6.9342,-5.6428,-4.07,2.2416,0.8,0.635222253137789,-0.2027251015413664,0.0303182471508977
8.8194,32.0307,1.2418,6.39360418,6.6621,-5.8729,-3.2366,1.2033,0.85,0.4645075441810982,-0.2116126177853161,0.0212864667322172
10.1485,35.5977,1.113,6.16444792,6.9486,-4.9915,-3.9864,3.6242,0.75,0.7196824584076765,-0.2336142876601435,0.0373621641929811
7.9641,30.7889,1.0923,6.3551,3.6537,-6.0359,-3.2875,0.1464,0.775,-0.0425720765421986,-0.0244659455092712,0.0121787308437488
9.4951,29.9088,1.1642,6.1534,6.3121,-4.9897,-4.043,2.7631,0.8,0.6822355589376725,-0.222283154989266,0.0332620857500174
8.1591,29.5313,1.0607,6.538,4.2676,-5.5057,-1.9519,1.9823,0.8,0.3167518415291937,-0.1103715477882529,0.0161105957178608
9.0526,29.058,1.0845,6.1716,4.7044,-3.7758,-7.3274,0.0768,0.8,0.1766332741524847,-0.0687829861936611,0.0138340938711353
10.2655,33.9306,1.2775,6.5272,3.4455,-4.0874,-5.2814,0.1397,0.8,0.0572692834906287,-0.0406543620278713,0.0121903785292385
10.8805,28.9108,1.0737,6.1869,4.9995,-4.0214,-5.9458,2.1313,0.75,0.466158296935656,-0.1163679020313143,0.0194054883955436
8.5598,33.0379,1.3463,6.2018,8.1724,-6.9332,-4.3432,1.489,0.8,0.4849156737456004,-0.1954190264912205,0.0213860238569988
7.9324,27.5115,1.1002,6.22166142,4.5924,-3.8881,-5.2947,1.3202,0.85,0.3934015678576978,-0.1378782636693185,0.0202844074315948
8.8715,35.6866,1.0897,6.17429296,3.4791,-3.0421,-5.3351,1.1597,0.85,0.26549076383451,-0.1152806571243192,0.0144386953894626
10.613,27.9296,1.0354,6.130046159999999,4.5109,-6.5585,-3.18,0.58,0.85,0.0348703814667403,-0.025000047589489,0.014101766466004
10.7779,34.2022,1.086,6.5256,6.802,-5.1464,-5.285,2.1707,0.775,0.5545179655584389,-0.1797168466461185,0.0233704284029062
10.3409,29.9842,1.0102,6.1963,5.9417,-6.0887,-5.2933,0.4984,0.8,0.2038449971730367,-0.0539845388817774,0.0138802756742025
7.7355,26.8191,1.2376,6.2036,4.233,-3.8951,-4.9899,3.7254,0.8,0.6302136961482773,-0.1642970434268084,0.031661357933949
10.9769,32.3935,1.0018,6.3877,7.6353,-3.4823,-1.9014,0.236,0.75,0.6235921744746024,-0.2354630634982774,0.0278387770549528
8.7469,28.0212,1.041,6.20850676,3.0843,-6.3148,-1.8516,2.0965,0.85,0.1332842748403798,-0.0481346085861221,0.0134730420522414
10.7691,27.6222,1.0622,6.4019,6.239,-6.1293,-2.5593,1.9893,0.775,0.4961179639599355,-0.1458799645933917,0.0203546472622816
10.3786,32.3845,1.3554,6.386286439999999,8.6052,-6.6043,-3.5671,1.7186,0.75,0.5916264971392572,-0.2498772194943726,0.0255018782919816
10.5581,30.7249,1.2738,6.13118916,3.7038,-4.835,-2.7888,1.3128,0.85,0.2399763262673831,-0.1217696322178838,0.0135752719429321
9.9229,26.8701,1.2962,6.1183,7.8245,-4.2183,-6.6632,1.1324,0.75,0.6216655768301913,-0.201824883113404,0.0283373442641683
8.5134,32.0368,1.2257,6.3699,3.7651,-6.4465,-7.3702,1.5887,0.775,0.0217632306978608,0.0198969923007949,0.0138196990719028
9.7768,33.7275,1.1522,6.2586235,7.2154,-4.2936,-2.8956,3.0918,0.85,0.6898341438915708,-0.235716473459338,0.0683270613500898
7.5867,29.2559,1.0458,6.4737,6.4378,-3.2132,-7.2581,3.4142,0.8,0.6929530885960965,-0.1600177537999196,0.0521706251459172
10.7836,31.6826,1.1339,6.11961946,5.674,-4.5772,-6.2905,0.9235,0.75,0.3250428933574957,-0.1112976387785751,0.0155563291196533
10.8159,25.2539,1.2912,6.2163,4.7259,-3.1622,-4.2863,3.144,0.75,0.7045770827726424,-0.2100171015605662,0.0331556201390708
9.0644,37.2156,1.3121,6.20801908,7.0087,-6.3575,-3.094,1.8687,0.75,0.4323302936524003,-0.2024279736856587,0.0185292102998771
9.7074,36.3979,1.1486,6.54107658,7.6022,-3.9387,-5.3518,2.3264,0.75,0.6848339762693183,-0.2647897485886394,0.0348801578354559
10.45,30.122,1.2604,6.4963,6.6169,-5.4108,-3.8455,0.0852,0.775,0.3170154417854662,-0.1597830554849417,0.015281476795961
9.0864,33.1093,1.272,6.5319,8.9245,-4.2049,-2.9838,1.1801,0.825,0.6962484854260752,-0.3087685100366311,0.0585359684079499
10.033,32.1485,1.1844,6.3979,3.427,-3.2228,-2.7357,0.9936,0.8,0.2891087989433731,-0.1567203445642225,0.0146958583596458
