AR,D_f,Lambda_c_4,alpha,mac,mach,twist_r,twist_t,Cd,Cf,Cl,Cm
8.0739,6.4324,36.7284,0.4267,7.586977,0.7,6.5048,-3.8683,0.013885324,0.009535192,0.21142349,-0.0811985
9.3623,6.2524,28.1358,1.3644,7.839668,0.7,6.4603,-0.8903,0.023824729,0.008947008,0.5580514,-0.2038873
9.8209,6.5022,28.4146,3.7954,7.359459,0.7,6.6326,-2.9304,0.04753891,0.008718237,0.8061788,-0.19365455
7.5117,6.1448,26.8142,2.6564,8.461406,0.7,5.4304,-6.0641,0.02261565,0.008923066,0.4780952,-0.110726856
9.0097,6.2214,37.4471,2.3351,8.016839,0.7,5.5439,-3.9223,0.016303917,0.008977325,0.35752156,-0.1488025
9.2426,6.4622,29.5142,2.8661,7.662794,0.7,5.962,-1.9348,0.025612537,0.009121347,0.5877105,-0.18632174
8.2391,6.3313,25.4732,3.8192,8.081995,0.7,5.8274,0.5222,0.05246672,0.008396293,0.7840478,-0.1682654
9.6574,6.1658,32.1743,0.5119,7.281345,0.7,4.2926,-4.9609,0.013576879,0.009259902,0.20939189,-0.0860263
10.1516,6.3893,29.0872,2.1541,7.413569,0.7,8.8089,-1.9803,0.0466174,0.008623446,0.79404896,-0.23468727
10.6942,6.2727,30.8102,2.2652,7.923353,0.7,5.4871,-3.8086,0.016911158,0.0088326745,0.39967537,-0.15474455
9.4788,6.54,35.305,3.6429,8.020401,0.7,6.1534,-0.9513,0.032563265,0.008692686,0.65931886,-0.265705
7.6452,6.5129,27.6497,3.1557,8.03376,0.7,3.5318,-5.1442,0.01555814,0.009422349,0.28696615,-0.06299043
10.8456,6.421,36.005,0.1861,6.61106,0.7,6.0176,-5.4063,0.014381337,0.009665178,0.22502397,-0.06252506
10.8946,6.345,27.5604,3.769,7.567689,0.7,5.9376,-2.3658,0.03522348,0.008629605,0.7255786,-0.22273356
10.2747,6.3769,31.1174,3.2305,7.844612,0.7,8.1404,0.5303,0.05496015,0.007907218,0.80419624,-0.26713294
9.1727,6.5141,32.5491,2.354,8.040711,0.7,4.97,-4.2052,0.017681146,0.009112676,0.39466432,-0.14645621
10.7776,6.1823,29.9658,0.8127,7.086217,0.7,6.7594,-3.2433,0.01741521,0.009221295,0.4094413,-0.15467119
8.9444,6.3815,30.0694,1.6993,7.27227,0.7,6.3894,-6.8243,0.01620454,0.0095124245,0.2977368,-0.048564684
9.0976,6.1197,27.7647,2.3642,8.394697,0.7,8.7295,2.2001,0.061160922,0.007782542,0.8240632,-0.23969333
9.5629,6.2014,27.9778,2.4025,8.063346,0.7,5.1648,-0.6328,0.026203716,0.008695244,0.6001931,-0.21391907
9.8094,6.1846,33.3913,0.6837,6.991464,0.7,4.1094,-6.1925,0.012648385,0.009399097,0.1013325,-0.030029986
9.9838,6.336,25.1463,0.0595,8.11588,0.7,7.2919,-3.0863,0.020184526,0.008895479,0.46437892,-0.16773048
8.2262,6.1705,37.0918,3.4358,7.706903,0.7,7.0527,-1.6667,0.032411654,0.0088729635,0.6486972,-0.18089302
8.3355,6.3396,26.1375,3.0401,7.882047,0.7,5.7146,-7.6558,0.018525343,0.009217424,0.3750432,-0.06542243
7.9471,6.5337,33.3225,0.2329,7.888345,0.7,4.5075,-7.5948,0.013024716,0.009345367,-0.04546269,0.00032769798
8.8953,6.2564,34.5188,2.8031,7.827207,0.7,6.2384,-1.9241,0.022944806,0.009009059,0.5358189,-0.20022404
8.6792,6.1041,30.1358,0.2046,8.613433,0.7,3.3014,-6.8612,0.01208912,0.008673914,0.081749044,-0.04393071
7.7537,6.4032,33.775,2.2023,8.27981,0.7,7.0036,-2.172,0.023982335,0.00910096,0.52524585,-0.18180446
8.8606,6.5268,33.9425,2.78,7.68107,0.7,5.3971,-2.5522,0.02369478,0.009255172,0.5432344,-0.18709713
10.4239,6.284,30.6705,1.6635,7.593049,0.7,7.7407,-3.3808,0.019435497,0.009021635,0.4671052,-0.17272845
10.3447,6.4498,35.3483,3.7416,6.976825,0.7,8.9412,-0.9873,0.046251513,0.00841392,0.74515736,-0.19230017
10.4769,6.1206,25.3128,1.2015,7.466868,0.7,4.0919,-4.911,0.013030878,0.009013532,0.19803214,-0.07344355
8.8184,6.5092,27.8631,2.8198,7.769897,0.7,5.4735,-6.8993,0.017185973,0.009313313,0.34550425,-0.074050196
7.5488,6.5206,33.2094,1.6813,8.450787,0.7,8.7635,-4.6865,0.023524966,0.009177102,0.49311104,-0.15585312
7.8089,6.1913,30.422,2.1194,8.310862,0.7,8.3097,0.3195,0.041393533,0.008630143,0.72656715,-0.21913551
8.0243,6.2326,27.2378,1.5359,8.97281,0.7,5.2515,-2.7193,0.020414375,0.008684056,0.45263764,-0.15276428
10.3981,6.2805,34.2513,0.1022,7.085371,0.7,3.0844,-6.7274,0.012778429,0.00921632,-0.09483668,0.030420655
8.5824,6.1952,34.8238,1.5619,8.472747,0.7,7.1681,-0.8922,0.02191578,0.008766714,0.5050709,-0.22281699
9.2703,6.4409,32.1615,0.4962,7.23164,0.7,7.9635,-3.8338,0.01840751,0.009539787,0.40161288,-0.124262206
8.2736,6.4157,28.7265,1.7267,7.988045,0.7,4.8264,-6.6443,0.014972761,0.009245216,0.25237632,-0.069765426
10.1335,6.2369,34.5556,3.932,7.492089,0.7,6.6532,-2.813,0.025179962,0.008890838,0.5947597,-0.21260999
8.3586,6.396,36.613,2.3743,8.08944,0.7,4.1993,-3.8433,0.014235435,0.009171505,0.2595178,-0.10690839
10.6769,6.2824,34.7624,1.1845,7.924016,0.7,4.9515,-3.6203,0.015671693,0.008857505,0.35251248,-0.17214867
8.9954,6.2963,32.8448,3.3356,7.870274,0.7,8.1925,-1.8724,0.050960742,0.008153098,0.7679772,-0.21474959
8.1577,6.4448,26.185,1.6066,7.992825,0.7,3.0113,-7.5748,0.013740779,0.009276848,0.16532269,-0.044829383
10.2604,6.2285,32.6869,1.4433,7.563564,0.7,4.3784,-2.9923,0.013320461,0.0090596005,0.23538658,-0.117332764
9.5064,6.31,34.1922,3.0728,7.095946,0.7,5.1966,-4.1072,0.020822994,0.009407962,0.49600074,-0.11666182
10.4397,6.4992,34.7178,3.6555,7.673237,0.7,4.6236,-3.817,0.019914588,0.009065698,0.48750794,-0.19268352
10.9376,6.2132,27.0358,3.9822,6.627992,0.7,4.8823,-3.7035,0.03533425,0.009078446,0.7336785,-0.11728522
9.8249,6.4712,37.2372,2.424,7.73726,0.7,6.0274,-1.4227,0.025537016,0.008930841,0.582278,-0.26909876
8.6113,6.1642,34.4233,2.7502,8.243276,0.7,8.3921,1.2472,0.044576768,0.0082006855,0.72932535,-0.26598054
8.4676,6.4514,32.8299,0.6764,7.537922,0.7,4.5465,-7.5489,0.0128830625,0.00944672,0.037083533,-0.010748512
8.0582,6.2203,28.4794,1.3999,9.10614,0.7,8.4563,-1.8221,0.025887452,0.008573933,0.5570733,-0.18572575
8.9734,6.4964,28.2195,3.2913,7.530587,0.7,6.8321,-2.1726,0.046842977,0.008845763,0.7946494,-0.17977555
10.2184,6.208,32.9291,3.5406,6.746565,0.7,3.0474,-4.0291,0.01704531,0.009524306,0.3924771,-0.07919988
9.8846,6.2548,26.7727,2.722,6.847266,0.7,7.3199,0.1204,0.044714216,0.008965871,0.80361295,-0.13734701
9.4948,6.3532,30.5271,0.3435,7.630886,0.7,3.7826,-1.7457,0.0133697875,0.00921103,0.20893233,-0.12687223
9.3836,6.3144,29.7214,2.8368,7.983484,0.7,8.6426,0.7825,0.051091924,0.008240779,0.8016251,-0.25471103
10.3857,6.5327,37.4724,1.0858,6.914231,0.7,3.4262,-8.0057,0.012907054,0.009526465,-0.02897922,0.046656493
9.0195,6.1785,31.2338,0.636,7.795719,0.7,7.7116,-1.6317,0.022307046,0.009045335,0.5174791,-0.20012519
8.7072,6.2513,31.7963,1.2807,8.141863,0.7,6.3123,-6.7381,0.015265171,0.00899759,0.27002907,-0.08467575
10.6403,6.294,37.07,2.2485,7.562653,0.7,5.5821,-7.9692,0.015226518,0.00903659,0.2803197,-0.071166486
7.5984,6.4822,32.7184,2.6673,8.824214,0.7,7.3624,-4.2189,0.021611538,0.008948199,0.4643176,-0.15172398
10.6726,6.5256,32.2327,2.9887,7.248588,0.7,8.0838,-1.5923,0.036684576,0.008854439,0.7267332,-0.2527814
8.8718,6.4109,28.5613,2.4392,7.653712,0.7,6.9347,-0.229,0.027240103,0.0091383755,0.60614145,-0.18816215
9.7252,6.1329,35.3801,2.5788,7.216331,0.7,5.6651,-5.4899,0.020580413,0.00918103,0.4856015,-0.13469604
10.7187,6.4263,36.8107,0.7045,6.666799,0.7,5.792,-2.9477,0.013028412,0.009643177,0.17343354,-0.08245616
10.0028,6.4308,28.0612,3.2643,7.833315,0.7,8.4917,-4.6417,0.032267243,0.0087885065,0.6665144,-0.1803418
8.648,6.4896,36.6936,3.4515,7.643047,0.7,6.456,-3.538,0.028803166,0.009143667,0.6131703,-0.18039086
10.217,6.349,35.7758,0.0827,7.79756,0.7,7.5245,1.3042,0.020147696,0.00897396,0.48574653,-0.28524128
9.952,6.5036,31.3183,1.2225,7.498796,0.7,7.5492,-0.3887,0.02730084,0.009108094,0.61708575,-0.24962665
9.6094,6.446,31.3345,0.9885,7.873443,0.7,4.9269,-3.8912,0.015993237,0.009113467,0.33677945,-0.1434928
8.3982,6.1348,31.8533,3.1083,8.814691,0.7,6.3742,-4.2035,0.029652921,0.008459536,0.61387616,-0.19486526
10.2309,6.3718,28.5163,3.6897,7.955351,0.7,3.2466,-6.1617,0.015558626,0.008957104,0.33035398,-0.088033795
9.2773,6.1517,32.3244,2.4517,8.548995,0.7,7.2335,0.0096,0.0358914,0.0082657365,0.6910165,-0.26649028
10.2515,6.3217,28.5956,0.6538,7.432974,0.7,3.357,-8.5508,0.013377672,0.0090802945,-0.029383816,0.021687895
8.6612,6.137,36.6579,1.1655,8.56154,0.7,5.9804,-1.0402,0.017457955,0.008731505,0.39340585,-0.20064057
9.3139,6.5379,32.0623,3.6144,7.900534,0.7,4.9865,-6.2231,0.020328084,0.009139222,0.4634816,-0.1308689
7.7982,6.5516,26.429,2.9753,8.030621,0.7,4.2784,-6.5034,0.017082179,0.009399661,0.33205006,-0.06559614
8.7418,6.5437,33.0484,0.0739,8.143493,0.7,5.4578,-3.2524,0.01283807,0.009177903,0.1695195,-0.10305802
10.0379,6.103,26.2342,0.1439,7.889374,0.7,5.8658,-1.5202,0.014618064,0.00887003,0.30223668,-0.14120826
9.4257,6.453,35.6999,1.0029,8.17798,0.7,6.6633,-0.3716,0.019313034,0.008973317,0.45269865,-0.23700961
7.6983,6.3618,34.9101,1.8975,8.52773,0.7,5.1379,-1.0745,0.019096924,0.009020002,0.41198337,-0.17753339
9.1013,6.4644,31.1661,1.4255,7.782794,0.7,4.4471,-3.1629,0.017086111,0.009242106,0.37116095,-0.14876342
10.9424,6.4597,35.8095,2.6996,6.78588,0.8,4.7981,-2.1376,0.023138346,0.008997789,0.55704695,-0.22458272
10.9182,6.5312,25.9168,0.2241,7.728557,0.8,6.1745,-6.7092,0.01382361,0.008664537,0.14348745,-0.052294027
7.6005,6.2661,32.6447,1.9954,9.162083,0.8,3.7592,-1.8225,0.019616405,0.008330374,0.4258683,-0.18244657
9.1016,6.4923,25.1708,1.3111,7.798503,0.8,6.5697,0.3476,0.040558096,0.008543198,0.71115774,-0.24868365
8.9066,6.2749,33.8678,2.5775,8.55237,0.8,8.5595,1.5336,0.07855654,0.007136836,0.72723573,-0.2759453
9.8073,6.3203,35.4166,0.0956,6.950898,0.8,8.2589,0.3958,0.020536417,0.009114421,0.48491585,-0.20980051
8.9256,6.5337,30.1012,1.0156,7.972904,0.8,5.1898,-4.4929,0.013768274,0.008846896,0.22426566,-0.100650825
8.8497,6.199,25.0469,0.4034,8.092518,0.8,4.0322,-4.5046,0.011806146,0.008512268,-0.012819539,-0.03675564
9.8923,6.3238,29.9122,3.993,7.206828,0.8,5.1027,-6.2212,0.034185346,0.008609264,0.6199675,-0.14689803
9.6131,6.3405,32.9242,0.3479,7.847891,0.8,6.3929,-4.4599,0.01565387,0.008712352,0.3189743,-0.14537896
10.9653,6.4944,37.0108,1.9599,6.641043,0.8,3.3053,-9.6489,0.013908138,0.00924512,0.078133516,0.058686927
10.481,6.1523,32.7112,0.1363,7.431796,0.8,7.4464,2.2303,0.034171272,0.008381637,0.6760085,-0.35433823
8.3746,6.3945,35.0078,1.7916,8.048561,0.8,4.3366,-4.0381,0.016428784,0.008815727,0.34516862,-0.14478275
10.8888,6.1357,36.177,1.8327,7.246877,0.8,8.3139,-1.5645,0.023782847,0.008557836,0.57180965,-0.26462668
8.1636,6.4229,34.83,2.3022,8.443319,0.8,5.849,-3.9652,0.019057458,0.008637477,0.4220625,-0.16717379
9.0535,6.5191,25.8749,0.6369,7.751395,0.8,6.784,-3.1335,0.0270153,0.008794425,0.5792644,-0.19356264
8.275,6.1486,27.774,2.6444,8.725965,0.8,3.3244,-4.2539,0.015772473,0.008361049,0.33010262,-0.11467054
10.2708,6.4745,32.673,2.5126,7.271936,0.8,6.8963,-3.9997,0.03828507,0.008522154,0.6732921,-0.24095877
9.6851,6.2268,26.4353,2.2531,7.124134,0.8,6.0129,-4.3759,0.029821338,0.008765681,0.63090867,-0.14635752
8.6162,6.1476,34.0808,2.9097,8.397206,0.8,7.1003,-0.5542,0.041874353,0.008007026,0.72218794,-0.28583094
8.4364,6.4897,36.308,3.8769,7.910595,0.8,6.0615,-1.8712,0.035513,0.008571215,0.67881536,-0.24133767
7.8357,6.5427,26.3846,0.2126,8.07813,0.8,8.6527,-0.6619,0.04387549,0.008435493,0.64653474,-0.22163314
9.1269,6.2956,30.4692,3.8286,8.008216,0.8,7.7457,-1.3714,0.08063789,0.0074027767,0.7490114,-0.22939397
9.2436,6.5278,32.2052,2.1112,7.777442,0.8,8.1822,0.5599,0.066831976,0.007831099,0.7370624,-0.27454773
9.4259,6.4879,25.7429,1.2145,8.286089,0.8,3.6344,-7.9986,0.012993574,0.008520376,0.043258857,-0.014029921
10.1156,6.4337,33.282,0.032,7.199906,0.8,8.3565,-0.3999,0.017338632,0.009037046,0.39530107,-0.20753261
9.5715,6.5515,30.508,0.2787,7.892846,0.8,6.3458,-1.6872,0.016671255,0.008805202,0.36405635,-0.18566382
9.6993,6.1757,31.4753,3.1243,7.204864,0.8,8.9016,-0.1186,0.090135776,0.007527792,0.7461403,-0.17261258
10.3505,6.1323,28.3093,2.6717,7.11294,0.8,8.2945,1.7813,0.08941934,0.0074803378,0.75672674,-0.20234464
9.1581,6.3093,34.2082,1.4495,7.406886,0.8,6.551,-5.3213,0.018937778,0.008944061,0.42150375,-0.13104007
9.3979,6.4484,25.0314,1.4184,8.116471,0.8,8.5274,-0.3249,0.03825116,0.007991712,0.60230285,-0.23492849
10.9314,6.2304,27.2583,2.0045,7.190089,0.8,7.7065,0.3123,0.06656012,0.007804699,0.73709524,-0.26993242
8.8174,6.1141,31.1375,3.8448,8.646059,0.8,8.8224,0.5993,0.10093273,0.0066761575,0.74353284,-0.23083408
10.0256,6.1794,29.6705,2.8992,7.547287,0.8,7.2817,-3.5797,0.045146827,0.008027299,0.67217463,-0.24446818
8.4886,6.3112,33.0785,2.8043,8.319176,0.8,7.0871,0.5151,0.058834728,0.0076939045,0.7248806,-0.28759408
8.3252,6.4167,27.7486,3.8964,8.73133,0.8,7.0253,-2.58,0.06643575,0.0074359225,0.72129345,-0.2281935
10.9825,6.1101,34.9317,2.9653,6.519926,0.8,8.2251,-1.3431,0.039493144,0.008536025,0.6671016,-0.19197495
7.6831,6.514,35.9529,3.7265,8.516338,0.8,4.8985,-2.6627,0.028234474,0.0085990345,0.58416766,-0.21329752
9.4633,6.3776,25.6374,0.0598,8.414756,0.8,5.7088,-6.4772,0.012749347,0.008420418,0.07008756,-0.041985344
9.3868,6.4365,30.8027,2.827,7.43006,0.8,7.9274,-3.7027,0.04920292,0.00831871,0.6963333,-0.22188409
8.4259,6.2048,36.3437,1.2585,7.928128,0.8,5.0556,-8.4328,0.013392521,0.008742812,0.1400234,-0.027404858
10.7874,6.4679,33.4765,3.2064,7.050907,0.8,6.2987,-4.2912,0.02310937,0.008870701,0.55007905,-0.18120931
8.0289,6.4987,31.9279,3.8631,7.876993,0.8,3.9142,-3.2264,0.022475867,0.0089653,0.49722782,-0.13921499
7.9256,6.202,25.9626,1.3813,8.683031,0.8,7.9956,2.0124,0.05395781,0.0076709194,0.67609704,-0.24720761
8.1674,6.2879,35.7491,1.9828,8.502615,0.8,4.9078,-3.9561,0.020745475,0.008518304,0.46440035,-0.19316748
8.9991,6.4255,34.9827,0.2393,8.314921,0.8,7.2639,-3.1015,0.015666561,0.008639642,0.323798,-0.16676846
9.2382,6.1548,25.2628,1.6615,8.439488,0.8,8.7632,-0.413,0.047982313,0.007541379,0.65147734,-0.24484785
7.5139,6.5121,27.4084,3.2253,8.465072,0.8,6.2555,-1.8812,0.03168546,0.008617016,0.62891114,-0.17823863
10.2463,6.5412,29.9373,1.1817,6.832995,0.8,7.7991,-3.1621,0.026395304,0.009120695,0.593393,-0.15879346
8.0877,6.2027,29.8129,0.8278,8.830283,0.8,5.4832,-1.7437,0.015642485,0.008390587,0.3213764,-0.1506949
10.6544,6.4147,26.8216,3.8872,7.121905,0.8,6.8748,-3.0436,0.07074713,0.007950101,0.74947745,-0.20687884
7.7732,6.1233,28.1842,1.3938,9.065887,0.8,6.3085,-3.9023,0.027857212,0.008182508,0.5767885,-0.18799424
9.9417,6.3361,29.2551,1.6071,7.620719,0.8,7.4869,-6.4807,0.020393163,0.008695102,0.44323814,-0.12950163
8.5753,6.4915,29.649,3.7428,8.145959,0.8,4.2996,-5.1315,0.035652593,0.008478771,0.6827601,-0.1973973
7.9969,6.4963,29.7438,0.3463,7.989005,0.8,8.5935,-3.136,0.019249765,0.008984596,0.40746257,-0.15185055
9.7094,6.3527,30.4,1.7425,7.002087,0.8,8.0851,2.1314,0.069191426,0.008095046,0.7469099,-0.20111868
8.5368,6.2319,37.2667,2.5432,8.083994,0.8,6.1916,-2.6482,0.029536562,0.008449565,0.6176276,-0.24962355
10.4468,6.5029,35.5334,1.5716,7.653148,0.8,4.437,-4.0414,0.013896791,0.008792088,0.26457515,-0.13414752
9.8106,6.188,36.283,1.8751,7.808571,0.8,6.4562,-5.3124,0.019457497,0.008549573,0.45179757,-0.17992316
9.3361,6.1866,26.2365,3.9142,7.483631,0.8,4.5734,-5.4378,0.02545457,0.008657546,0.5704391,-0.12423478
8.8013,6.5079,25.5916,0.1277,8.553063,0.8,6.4055,-4.9979,0.013351158,0.008567087,0.17813571,-0.08638407
10.1973,6.1662,32.6034,0.9622,7.379763,0.8,7.724,0.573,0.0327569,0.008474786,0.6768762,-0.30899227
9.2721,6.4766,36.9615,1.4699,7.830479,0.8,3.0038,-6.022,0.012601246,0.008852405,0.15477295,-0.06823377
10.6346,6.2574,34.7028,3.449,6.855424,0.8,4.247,-3.3937,0.021732824,0.008915528,0.5319503,-0.17584759
8.7861,6.447,32.388,3.1609,8.380459,0.8,8.9843,-2.9166,0.04821509,0.007825988,0.6830596,-0.2669907
9.0778,6.5479,36.4524,0.7145,7.148098,0.8,3.6004,-2.4025,0.013392032,0.009314077,0.1794808,-0.1067387
9.5164,6.1578,35.8538,0.533,7.978548,0.8,5.453,-4.9441,0.01208459,0.008551106,0.13768734,-0.0717184
10.3676,6.1533,31.6167,3.2539,7.635106,0.8,4.177,-6.2667,0.018043412,0.00854408,0.42261875,-0.1330947
9.984,6.4675,25.4427,2.6155,8.10205,0.8,5.2368,-4.9946,0.021562058,0.008474571,0.49568847,-0.1484096
7.9538,6.1561,36.1616,2.4574,8.948037,0.8,6.4245,-2.9647,0.019101417,0.008305099,0.42711908,-0.18180862
10.8073,6.1968,31.5357,1.2751,7.934182,0.8,8.0268,-4.2915,0.019746633,0.008382545,0.4652913,-0.18325703
7.9673,6.2622,27.3163,2.2095,8.089323,0.8,4.3007,-3.6377,0.017218975,0.008766832,0.36303172,-0.11729531
10.7302,6.3013,36.7772,1.6382,7.495526,0.8,6.4867,-2.1736,0.020846615,0.008602042,0.5116366,-0.260485
8.5473,6.3392,25.9162,2.9495,8.06886,0.8,6.7323,-2.2768,0.031058965,0.008492702,0.63818634,-0.1846228
8.8871,6.2287,30.1764,2.5923,8.489828,0.8,8.758,0.7896,0.0823342,0.00710475,0.7382362,-0.25299942
8.6263,6.1725,26.6033,0.5467,8.234108,0.8,5.6154,-1.8098,0.021565927,0.00850715,0.4915486,-0.18831682
8.0608,6.3761,35.2338,0.3777,7.823169,0.8,5.148,-8.5307,0.013780718,0.008884245,-0.016148837,0.011748021
7.709,6.4842,29.6083,0.7965,8.784958,0.8,7.1584,-2.9805,0.016996015,0.008630422,0.34619853,-0.1461431
7.5805,6.4817,26.4743,3.3797,7.933575,0.8,8.6976,-2.0807,0.077459514,0.008071697,0.75995624,-0.14277121
8.0371,6.5153,35.569,2.0623,7.736802,0.8,8.7303,-3.0636,0.036671836,0.008828836,0.68952435,-0.1873112
9.7704,6.3623,25.5018,3.1538,8.23987,0.8,6.0364,-3.1672,0.04943201,0.0076722447,0.66475517,-0.22814153
8.5685,6.4815,30.9361,0.841,8.432001,0.8,7.5685,-3.2386,0.027268425,0.008540286,0.58198,-0.2235249
9.0232,6.354,30.6773,2.3241,7.778679,0.8,3.0898,-5.0562,0.0147919785,0.0088329,0.28665942,-0.10249215
9.0416,6.2642,33.9439,1.1304,7.87032,0.8,4.6288,-3.6484,0.01280171,0.008732289,0.19342355,-0.10193588
8.6595,6.4548,28.2455,1.0424,8.552002,0.8,7.0498,-4.3318,0.019838607,0.008534036,0.43526238,-0.15870595
10.3409,6.1963,29.9842,0.4984,6.726125,0.8,5.9417,-5.4403,0.013880276,0.009133829,0.203845,-0.053984538
7.8255,6.4708,32.2147,1.1635,8.622113,0.8,8.8934,-2.0469,0.044626486,0.008087086,0.6700636,-0.26369995
7.9875,6.2434,35.6516,3.3135,8.763863,0.8,5.0123,-7.7629,0.017244177,0.0084377965,0.35342485,-0.10562365
8.2371,6.4564,37.1892,0.7501,8.111537,0.8,5.1632,-3.0145,0.015027888,0.008860685,0.2887208,-0.15129822
10.0184,6.1356,26.0976,3.0588,7.684895,0.8,4.0049,-6.7204,0.022171417,0.008473652,0.5012968,-0.128006
8.7326,6.2608,31.6289,3.7639,7.542847,0.8,3.8122,-7.8181,0.016753457,0.008936318,0.342465,-0.054309364
9.9344,6.4193,31.6831,1.5335,7.420538,0.8,5.9217,-2.4296,0.022491286,0.00880475,0.53556406,-0.21698375
9.254,6.3605,29.1089,3.7794,8.519271,0.8,3.1274,-5.1224,0.016160447,0.00843801,0.35105795,-0.111310065
9.6652,6.1394,25.3032,3.6261,7.765793,0.8,3.4573,-5.199,0.029111339,0.008377803,0.6191392,-0.1650135
9.3692,6.2839,34.5177,0.3065,7.64811,0.8,7.1351,-1.8343,0.021138135,0.008758574,0.49262038,-0.23061748
10.3067,6.517,28.1426,1.846,7.470055,0.8,8.6786,-4.8724,0.032041207,0.00837831,0.53981173,-0.18663469
10.5608,6.3747,25.7598,3.3376,6.887241,0.8,3.5134,-5.8231,0.026800012,0.00890724,0.59023523,-0.1221003
7.7214,6.3646,35.042,1.6814,8.026551,0.8,5.0807,-4.2247,0.013498957,0.008935519,0.21074009,-0.08503191
7.8435,6.1653,32.5148,3.1004,8.058236,0.8,3.6628,-5.4106,0.019156983,0.008742197,0.41978982,-0.118032396
9.1822,6.545,26.8349,0.685,7.579611,0.8,4.391,-4.1111,0.015777748,0.009010795,0.3064351,-0.123723894
7.8046,6.2486,31.9718,3.2962,7.894632,0.8,4.6767,-3.4593,0.025375329,0.008790112,0.5547362,-0.14211829
9.4543,6.1749,29.4359,2.0884,7.09929,0.8,6.6606,-2.7429,0.027755473,0.008818398,0.62012947,-0.15157892
9.8798,6.5001,27.0427,3.566,7.126448,0.8,7.6894,-2.594,0.05810135,0.008324105,0.7294903,-0.19600198
10.7646,6.3782,28.6423,0.323,6.747502,0.8,4.5496,-6.0165,0.013058176,0.009139016,0.093410864,-0.03765487
8.5246,6.4504,37.4283,1.0574,8.888296,0.8,7.3353,-1.2233,0.028326713,0.008289751,0.5922327,-0.28937435
8.8661,6.1271,26.0735,3.351,8.668748,0.8,8.852,-2.1559,0.060805768,0.007233113,0.69639176,-0.22838536
7.5288,6.2538,26.0021,0.6428,9.293958,0.8,5.2171,-3.4331,0.01258197,0.008298295,0.1766138,-0.09028056
7.6379,6.4246,32.0229,2.7407,8.839044,0.8,7.0028,-3.3073,0.024590136,0.008477258,0.53059065,-0.18348965
7.9664,6.5393,26.9668,2.2268,8.062964,0.8,3.8981,-7.4355,0.016036265,0.008952724,0.2845475,-0.07102892
9.1763,6.4044,36.6642,1.1069,7.502159,0.8,4.7075,-3.8543,0.015468722,0.008989862,0.31515294,-0.1440001
10.2284,6.2183,33.3371,3.7928,7.995753,0.8,3.0532,-3.1166,0.020417444,0.008393922,0.4995303,-0.21260035
10.6896,6.3229,29.529,2.4104,7.050685,0.8,5.7896,-2.3038,0.022576215,0.008816125,0.55085325,-0.19678399
7.8867,6.1921,27.2474,0.4629,7.870285,0.8,6.5291,-2.0877,0.0197473,0.00886137,0.42872986,-0.14643729
10.6722,6.3663,36.4699,1.8088,7.412606,0.8,8.7026,-1.9198,0.027729446,0.0085676825,0.62182087,-0.2851891
8.917,6.3849,34.7676,2.5248,8.268797,0.8,5.4708,-6.6328,0.019483836,0.008565381,0.43013418,-0.14899355
8.0791,6.3557,35.967,3.5109,8.336035,0.8,5.07,-5.0785,0.020702254,0.008637748,0.46220586,-0.1581094
8.4084,6.4141,28.4891,0.7226,8.675811,0.8,3.6905,-8.0244,0.012880241,0.008466575,0.06542657,-0.03079431
10.5513,6.1917,33.031,0.7854,7.753886,0.8,6.9404,-0.2419,0.020205727,0.008479503,0.49821764,-0.26228625
8.1414,6.1809,35.1183,2.9906,7.610946,0.8,6.7723,-4.9603,0.022622226,0.008867373,0.5057191,-0.105893984
9.8908,6.2212,27.5472,0.2508,7.596333,0.8,6.6103,-4.5136,0.018229326,0.008699716,0.40277237,-0.15054108
7.7471,6.1701,33.9109,1.0882,7.750824,0.8,6.0977,-6.3023,0.013852769,0.008958689,0.20301753,-0.052779682
10.6484,6.4036,25.5452,3.0102,7.561611,0.8,7.9716,-0.4413,0.06797914,0.007680793,0.7317857,-0.24862595
9.5464,6.315,31.7087,2.369,8.170389,0.8,3.6497,-3.5817,0.016531961,0.00852417,0.37473544,-0.15954904
10.5972,6.4086,34.1227,1.6217,7.007018,0.8,4.2318,-5.821,0.01343301,0.009062151,0.20424445,-0.06698492
7.7357,6.4974,28.5352,1.7229,8.29624,0.8,6.2727,-4.6377,0.025170194,0.008765785,0.5322433,-0.15870629
8.7186,6.4419,28.5712,2.1934,7.949462,0.8,8.4413,-1.1259,0.06578821,0.007902761,0.73580956,-0.24493805
9.3464,6.1461,26.1342,0.8944,7.494654,0.8,6.0591,-1.8632,0.019557815,0.0087512825,0.45700747,-0.16648284
8.7674,6.259,36.565,1.3221,7.813176,0.8,3.9805,-1.0273,0.017088113,0.008789763,0.37007043,-0.19923317
8.2085,6.3474,34.4739,0.3667,7.874016,0.8,3.955,-8.9554,0.014236447,0.008788525,-0.04187335,0.02042229
9.8452,6.2368,32.8915,1.7019,7.888101,0.8,5.7403,-3.1505,0.01660714,0.008569011,0.38141224,-0.17088099
8.5599,6.2787,27.7061,1.8821,8.519777,0.8,3.0643,-9.1677,0.013413403,0.008452693,0.1216852,-0.026428457
10.8743,6.2227,32.7914,3.6705,7.345183,0.8,5.9029,-1.1379,0.056492645,0.007816515,0.7516592,-0.2969083
